HTTPS | captive.apple.com/
HTTPS | dl-core.cdn.freefiremobile.com/live/ABHotUpdates/ios/1.123.17/gameassetbundles/avatarassets/wardrobe_pants/male_bottom_cos_br_soccer_yellow_overlay.4~2BShK~2BAzyF5I~2F5DLMfD2IjJ97jI~3D
HTTPS | dl-core.cdn.freefiremobile.com/live/ABHotUpdates/ios/1.123.17/gameassetbundles/avatarassets/wardrobe_pants/male_bottom_cos_cateam_01_n_1_slot.rCBT6nHInWpxGafHS8i9McyYHsQ~3D
HTTPS | dl-core.cdn.freefiremobile.com/live/ABHotUpdates/ios/1.123.17/gameassetbundles/avatarassets/wardrobe_headadditive/male_headadditive_cos_br_soccer_blue_overlay.2Tm~2BoC~2BsHx~2BetYk8flqrTqi~2BD10~3D
HTTPS | dl-core.cdn.freefiremobile.com/live/ABHotUpdates/ios/1.123.17/gameassetbundles/avatarassets/wardrobe_headadditive/male_headadditive_cos_br_soccer_yellow_overlay.gwykmfITey4qfx52FkpIUecTGaI~3D
HTTPS | dl-core.cdn.freefiremobile.com/live/ABHotUpdates/ios/1.123.17/gameassetbundles/config/splitedresconfs/baseresconf.BND1Q~2Ftyue2DMVySghaMxJ22~2BFU~3D
HTTPS | dl-core.cdn.freefiremobile.com/live/ABHotUpdates/ios/1.123.17/gameassetbundles/config/splitedresconfs/uiresconf.~2BVlQG1Pe6UeJcw0sMAtgafUPIA4~3D
HTTPS | dl-core.cdn.freefiremobile.com/live/ABHotUpdates/ios/1.123.17/gameassetbundles/config/splitedresconfs/partialresconf.Dm~2BF6JsI4vJcmdIXD2KbXdJ0EgA~3D
HTTPS | dl-core.cdn.freefiremobile.com/live/ABHotUpdates/ios/1.123.17/gameassetbundles/config/splitedresconfs/resconfstrs.YH8ao1Jtbb8YqjvoPVnrIrAf~2BXA~3D
HTTPS | dl-core.cdn.freefiremobile.com/live/ABHotUpdates/ios/1.123.17/gameassetbundles/ui/atlas/hotfix/ui_hotfix_icon_98.EBSVSdsUIMRQxhFtO4ZPDtUgOGs~3D
HTTPS | dl-core.cdn.freefiremobile.com/live/ABHotUpdates/ios/1.123.17/gameassetbundles/ui/atlas/hotfix/ui_hotfix_icon_97.miTNw7HnLpJ0vlP0BtNeoIbjQ4U~3D
HTTPS | dl-core.cdn.freefiremobile.com/live/ABHotUpdates/ios/1.123.17/gameassetbundles/ui/atlas/hotfix/ui_hotfix_icon_101.5ERT1~2BEJc2asIw77TSLZOnhlcr4~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalmultiregionres/29/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionallobbyres/613/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalpetres/871/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/shaders.mGI8xyJPnQK4Iqk9aU3ah~2BGs~2FU4~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/shaders.mGI8xyJPnQK4Iqk9aU3ah~2BGs~2FU4~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/shaders.mGI8xyJPnQK4Iqk9aU3ah~2BGs~2FU4~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/shaders.mGI8xyJPnQK4Iqk9aU3ah~2BGs~2FU4~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalpetres/871/gameassetbundles/optionalpetres_commonab_shader.5Cpur5Lod1tsOn45Hqz~2FfGj~2F2Rk~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalmultiregionres/29/gameassetbundles/mutliregionres_vn.AoCuQm2Y9I3nADB0h6ZeCs~2FmLZs~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalmultiregionres/29/gameassetbundles/mutliregionres_vn.AoCuQm2Y9I3nADB0h6ZeCs~2FmLZs~3D
HTTPS | ocsp2.apple.com/ocsp03-wwdrg505/ME8wTTBLMEkwRzAHBgUrDgMCGgQUNCUG7D9lspaoDs36jSWPynmZ4fIEFBmLl41KW2F4V%2FSlXDUSijkI47B1AhB9OSAJTr7z%2BO%2FKbBDqjkMD
HTTPS | ocsp2.apple.com/ocsp03-applerootca/MFMwUTBPME0wSzAHBgUrDgMCGgQUu00wQlKenOcZWcIiX4yEX5C0PCoEFCvQaUeUdgn%2B9GuNLkCm90dNfwheAhQ7foAK7tMCoebs25fZyqwonPFplA%3D%3D
HTTPS | firebase-settings.crashlytics.com/spi/v2/platforms/ios/gmp/1:185753624591:ios:7c2a8f3616fda866/settings?build_version=2019120273&display_version=1.123.1&instance=9115d859cd02be2f49a7c45324ab3ada955c4f1f&source=4
HTTPS | firebaseinstallations.googleapis.com/v1/projects/free-fire-8cd39/installations/
HTTPS | firebase-settings.crashlytics.com/spi/v2/platforms/ios/gmp/1:185753624591:ios:7c2a8f3616fda866/settings?build_version=2019120273&display_version=1.123.1
HTTPS | fcmtoken.googleapis.com/register
HTTPS | app-measurement.com/config/app/1:185753624591:ios:7c2a8f3616fda866?platform=ios&runtime_version=0&gmp_version=102200
HTTPS | app-measurement.com/a
HTTPS | jkcl20-dynamic-report-api.appsflyersdk.com/api/dynamic-report/1
HTTPS | jkcl20-cdn-settings.appsflyersdk.com/ios/v1/80430677f5683b8799ada010ec353330634f41887a6daeacbee852ab7a0da7d2/settings
HTTPS | att-conversions.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | ca.iadsdk.apple.com/adserver/attribution/v3
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalmaphippores/115/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalmap4res/139/fileinfo
HTTPS | jkcl20-gcdsdk.appsflyersdk.com/install_data/v5.0/id1300146617?device_id=1780753249032-6512298
HTTPS | jkcl20-dynamic-config-api.appsflyersdk.com/api/dynamic-config/1
HTTPS | att-attr.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalmap2res/156/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalwerewolves/153/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalrushingpetsres/84/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalrushb/108/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalnewblast/163/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalvoiceres/341/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalludores/42/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalugcres/809/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalsocialres/223/fileinfo
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionaltrainingres/297/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionallonewolfres/86/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionallonewolfstrikeoutres/59/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalinfection/125/fileinfo
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalsnowduelres/65/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalfootballres/27/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalhuntinggroundres/246/fileinfo
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalmap1res/385/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalmapponyres/204/fileinfo
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalfullscreencgres/319/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalwerunres/92/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalugcoldparadiseres/34/fileinfo
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalmapres/357/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalingameres/503/fileinfo
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalfullscreencgres/319/gameassetbundles/optionalab_cutscene_01.RpN2~2F8~2FoD~2FKO4so~2Fa~2B~2BXPhkEKm0~3D
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalfullscreencgres/319/gameassetbundles/optionalab_cutscene_01.RpN2~2F8~2FoD~2FKO4so~2Fa~2B~2BXPhkEKm0~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalfullscreencgres/319/gameassetbundles/optionalab_cutscene_01.RpN2~2F8~2FoD~2FKO4so~2Fa~2B~2BXPhkEKm0~3D
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalfullscreencgres/319/gameassetbundles/optionalab_cutscene_01.RpN2~2F8~2FoD~2FKO4so~2Fa~2B~2BXPhkEKm0~3D
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | app-measurement.com/sdk-exp
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | app-measurement.com/a
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | graph.facebook.com/v20.0/2036793259884297/activities
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_weapon_094.YEsGJLV0yhURSAU76rj27nspeWM~3D
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_weapon_094.YEsGJLV0yhURSAU76rj27nspeWM~3D
HTTPS | m.facebook.com/v20.0/dialog/oauth?auth_type=rerequest&cbt=1780760354056.0&client_id=2036793259884297&code_challenge=di8lVXQ8jqw6Fa6d8ZjqZDJPeRcCaGdXo0BDqbhrtrE&code_challenge_method=S256&default_audience=friends&display=touch&e2e=%7B%22init%22%3A475109.36047658301%7D&fbapp_pres=1&ies=0&logging_token=&nonce=A19FB4A2-7FA8-45FF-84C5-4167479326E7&redirect_uri=fb2036793259884297%3A%2F%2Fauthorize%2F&response_type=id_token%2Ctoken_or_nonce%2Csigned_request%2Cgraph_domain&return_scopes=true&scope=openid%2Cpublic_profile%2Cuser_friends%2Cemail&sdk=ios&sdk_version=14.1.0&state=%7B%22com.facebook.sdk_client_state%22%3Atrue%2C%223_method%22%3A%22sfvc_auth%22%2C%22challenge%22%3A%22OAVt6uXB3MBdNM1QbKaQPr4l4b0%253D%22%2C%220_auth_logger_id%22%3A%223E7D9AC9-21A0-4789-800E-EC7E80475425%22%7D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_weapon_094.YEsGJLV0yhURSAU76rj27nspeWM~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_weapon_094.YEsGJLV0yhURSAU76rj27nspeWM~3D
HTTPS | m.facebook.com/login.php?skip_api_login=1&api_key=2036793259884297&kid_directed_site=0&app_id=2036793259884297&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fv20.0%2Fdialog%2Foauth%3Fauth_type%3Drerequest%26cbt%3D1780760354056%26client_id%3D2036793259884297%26code_challenge%3Ddi8lVXQ8jqw6Fa6d8ZjqZDJPeRcCaGdXo0BDqbhrtrE%26code_challenge_method%3DS256%26default_audience%3Dfriends%26display%3Dtouch%26e2e%3D%257B%2522init%2522%253A475109.36047658301%257D%26fbapp_pres%3D1%26ies%3D0%26logging_token%26nonce%3DA19FB4A2-7FA8-45FF-84C5-4167479326E7%26redirect_uri%3Dfb2036793259884297%253A%252F%252Fauthorize%252F%26response_type%3Did_token%252Ctoken_or_nonce%252Csigned_request%252Cgraph_domain%26return_scopes%3Dtrue%26scope%3Dopenid%252Cpublic_profile%252Cuser_friends%252Cemail%26sdk%3Dios%26sdk_version%3D14.1.0%26state%3D%257B%2522com.facebook.sdk_client_state%2522%253Atrue%252C%25223_method%2522%253A%2522sfvc_auth%2522%252C%2522challenge%2522%253A%2522OAVt6uXB3MBdNM1QbKaQPr4l4b0%25253D%2522%252C%25220_auth_logger_id%2522%253A%25223E7D9AC9-21A0-4789-800E-EC7E80475425%2522%257D%26ret%3Dlogin%26logger_id%3D3E7D9AC9-21A0-4789-800E-EC7E80475425%26tp%3Dunspecified&cancel_url=fb2036793259884297%3A%2F%2Fauthorize%2F%3Ferror%3Daccess_denied%26error_code%3D200%26error_description%3DPermissions%2Berror%26error_reason%3Duser_denied%26state%3D%257B%2522com.facebook.sdk_client_state%2522%253Atrue%252C%25223_method%2522%253A%2522sfvc_auth%2522%252C%2522challenge%2522%253A%2522OAVt6uXB3MBdNM1QbKaQPr4l4b0%25253D%2522%252C%25220_auth_logger_id%2522%253A%25223E7D9AC9-21A0-4789-800E-EC7E80475425%2522%257D%23_%3D_&display=touch&locale=vi_VN&pl_dbl=0&is_business_login=0&refsrc=deprecated&_rdr
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_weapon_094.YEsGJLV0yhURSAU76rj27nspeWM~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_weapon_094.YEsGJLV0yhURSAU76rj27nspeWM~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_weapon_094.YEsGJLV0yhURSAU76rj27nspeWM~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_weapon_094.YEsGJLV0yhURSAU76rj27nspeWM~3D
HTTPS | m.facebook.com/data/manifest/?is_workplace_mobile_pwa_dogfooding=0
HTTPS | facebook.com/security/hsts-pixel.gif?c=3.2
HTTPS | fbcdn.net/security/hsts-pixel.gif?c=2
HTTPS | scontent.xx.fbcdn.net/hads-ak-prn2/1487645_6012475414660_1439393861_n.png
HTTPS | fbsbx.com/security/hsts-pixel.gif
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_weapon_093.tTSNJeXQXhSpkMNlceTZN4cF9RM~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_weapon_093.tTSNJeXQXhSpkMNlceTZN4cF9RM~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_weapon_092.Hsa1V4SCTt~2FT5DRkevDfYe7IMVQ~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_weapon_092.Hsa1V4SCTt~2FT5DRkevDfYe7IMVQ~3D
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_weapon_092.Hsa1V4SCTt~2FT5DRkevDfYe7IMVQ~3D
HTTPS | connect.facebook.net/en_US/iab.autofill.payment.test.enhanced.v2.js
HTTPS | web.facebook.com/messaging/lightspeed/request
HTTPS | web.facebook.com/messaging/lightspeed/request
HTTPS | web.facebook.com/messaging/lightspeed/request
HTTPS | app-measurement.com/a
HTTPS | captive.apple.com/
HTTPS | captive.apple.com/
HTTPS | 192.168.1.252/proxyff/dashboard.php
HTTPS | 192.168.1.252/proxyff/update_policy.php
HTTPS | 192.168.1.252/proxyff/update_policy.php
HTTPS | 192.168.1.252/proxyff/dashboard.php
HTTPS | 192.168.1.252/proxyff/dashboard.php
HTTPS | 192.168.1.252/proxyff/update_policy.php
HTTPS | 192.168.1.252/proxyff/update_policy.php
HTTPS | 192.168.1.252/proxyff/dashboard.php
HTTPS | 192.168.1.252/proxyff/dashboard.php
HTTPS | 192.168.1.252/proxyff/dashboard.php
HTTPS | m.facebook.com/platform/oidc/status?id_token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjFjNjdhNWYwMTZiOTc4ODA4MWUzZDI4MjIyMjVjNjE3OTNiYTg2ODUifQ.eyJpc3MiOiJodHRwczpcL1wvd3d3LmZhY2Vib29rLmNvbSIsImF1ZCI6IjIwMzY3OTMyNTk4ODQyOTciLCJzdWIiOiIxMjIxMjA5MzUyODY1NjY4MDgiLCJpYXQiOjE3ODA3NjA0MTQsImV4cCI6MTc4ODUzNjQxNCwianRpIjoidEd1QS5kZWRmMTI2ZmNlMmUyM2JkYjRlOWI4OGIzMjRjMmU5MjgwZDhkMTRjNzZjNjI5YzdkZDQxNjBkYTg2MGU0YzBlIiwibm9uY2UiOiJBMTlGQjRBMi03RkE4LTQ1RkYtODRDNS00MTY3NDc5MzI2RTciLCJhdF9oYXNoIjoidDhmR0NnR19kWjR5TnJCaHZkVXRYUSIsImVtYWlsIjoidGhla2hvaWdkdGdcdTAwNDBnbWFpbC5jb20iLCJ1c2VyX2ZyaWVuZHMiOlsiMTIyMTkwNjkxNzk2MDYzODUxIiwiMTIyMTY2NTc0ODE0MDg3OTYyIiwiMTIyMTU5NDcwMjMyNTQ3NTU2IiwiNzAxNTc0OTkzOTc2OTY2IiwiNTQ2NjE5NDI3NTU3MDgwIiwiNjQ3ODg2NzMwODk2MDUyIiwiMTQ2ODc4ODk0NTE4MDEzIiwiNTQzMDA5OTAxNTgwMzY3IiwiMTI4NTA3MDczMjEzODA1IiwiMTY0NjczMjU2NTIwODk1Il0sImdpdmVuX25hbWUiOiJBbmggWGluIiwiZmFtaWx5X25hbWUiOiJMXHUxZWQ3aSIsIm5hbWUiOiJBbmggWGluIExcdTFlZDdpIiwicGljdHVyZSI6Imh0dHBzOlwvXC9zY29udGVudC5mdGhkMS0xLmZuYS5mYmNkbi5uZXRcL3ZcL3QxLjMwNDk3LTFcLzg0NjI4MjczXzE3NjE1OTgzMDI3Nzg1Nl85NzI2OTMzNjM5MjI4MjkzMTJfbi5qcGc_c3RwPWMzNzkuMC4xMjkwLjEyOTBhX2RzdC1qcGdfczEwMHgxMDBfdHQ2Jl9uY19jYXQ9MSZjY2I9MS03Jl9uY19zaWQ9NzU2NWNkJl9uY19vaGM9Si1fbWg4aEcweHNRN2tOdndISjFvYU8mX25jX29jPUFkcWtWWEhPY0UtSnBLVlRwTWNvWFQ3ZjgyT3phOGpvR2piLS1OajdBRVdpdUZVXzFTRWk1MW9mbGVjTzhQMVlGbTh0cDZMVVE2LWc1MlhhbUpxaEVxSjAmX25jX3p0PTI0Jl9uY19odD1zY29udGVudC5mdGhkMS0xLmZuYSZlZG09QUxoall3TUVBQUFBJm9oPTAwX0FmLUF3X1ZEVmx2X1pIdUJ5U04tT2Q3eWFRRF9RZGo1V3VzV3pGZll6ZlFacVEmb2U9NkE0QkFBRDkifQ.bGGCgfOCDkaeLOPm4bAzXSCLbyZc8dobJh9Nbh6mzHxsA4cB_JIsJryjFEF9Yl22uUBuS66Z7IpZ66PfQMvnR1Hds7GbqG8b9uuHXlIC3wKezzO4GEHUCumuDDhwA60hRNAgzbu8Yq88qHvMJLLjDZo6s4cXMt2FMP9hWH3rnnwPFozUw1HUEl4wlkb9sRMUlye8JgKwsEpjuzgpnf1w3hoLmGcl8xvxDdze4bFGzBUOGoosX3da92ijeV7iRn7tqOP2rt4O61MzdsNRugPXQgZ9oDU_S0euaj4pBjGrZFeVYnNHpeXiJP2CWCrsPBro_qOiSkVdgyXGU9HPxiUt4g
HTTPS | graph.facebook.com/v14.0/2036793259884297?fields=app_events_feature_bitmask%2Cname%2Cdefault_share_mode%2Cios_dialog_configs%2Cios_sdk_dialog_flows.os_version%2826.5.0%29%2Cios_sdk_error_categories%2Csupports_implicit_sdk_logging%2Cgdpv4_nux_enabled%2Cgdpv4_nux_content%2Capp_events_session_timeout%2Clogging_token%2Crestrictive_data_filter_params%2Caam_rules%2Csuggested_events_setting%2Cauto_event_mapping_ios&format=json&include_headers=false&os_version=26.5.0&sdk=ios
HTTPS | graph.facebook.com/v14.0/2036793259884297/mobile_sdk_gk?fields=gatekeepers&format=json&include_headers=false&os_version=26.5&platform=ios&sdk=ios&sdk_version=14.1.0
HTTPS | graph.facebook.com/v14.0/2036793259884297?access_token=EAAc8cZBK8fwkBRsmiwlvrsvfKuJRfw0dBM3KVabNk3JBEgsl1vJrMzp38VWCJD9QDQhoCH2IukLgGwArKGkslOkGBs9pRkCQJNxXqRaz8pRwWcnizVlJ3mOCcXPbpDumTd1juc9iSCZCiYi5ZCXBTYgArqOrGZBT8dgz4g7xOzN06ZAnsCZCVlUqXZAZAvV07WyFCaZCZCjHYa8DbYlZAgvTdvIN2uTOFocWXtk9nsnfsUxPiFzaGAnZBsDwYXZC8khiHKWKbWNGsy8fvGZAxU02oaLrUEh1V74fWwBW24N7ZAAWZC5ybfYx1IK5bW8MKEITZCXipZAmhxmIMzDEoZD&fields=app_events_config.os_version%2826.5%29&format=json&include_headers=false&sdk=ios
HTTPS | graph.facebook.com/v14.0/2036793259884297/aem_conversion_configs?advertiser_ids=%5B%5D&fields=&format=json&include_headers=false&sdk=ios
HTTPS | graph.facebook.com/v14.0/2036793259884297/ios_skadnetwork_conversion_config?access_token=EAAc8cZBK8fwkBRsmiwlvrsvfKuJRfw0dBM3KVabNk3JBEgsl1vJrMzp38VWCJD9QDQhoCH2IukLgGwArKGkslOkGBs9pRkCQJNxXqRaz8pRwWcnizVlJ3mOCcXPbpDumTd1juc9iSCZCiYi5ZCXBTYgArqOrGZBT8dgz4g7xOzN06ZAnsCZCVlUqXZAZAvV07WyFCaZCZCjHYa8DbYlZAgvTdvIN2uTOFocWXtk9nsnfsUxPiFzaGAnZBsDwYXZC8khiHKWKbWNGsy8fvGZAxU02oaLrUEh1V74fWwBW24N7ZAAWZC5ybfYx1IK5bW8MKEITZCXipZAmhxmIMzDEoZD&fields=&format=json&include_headers=false&sdk=ios
HTTPS | jkcl20-skadsdk.appsflyersdk.com/api/v2.0/rules?uid=1780753249032-6512298&app_id=id1300146617&currency=USD&sdk_version=6.14.0&os_version=26.5
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | device-provisioning.googleapis.com/checkin
HTTPS | version.ggwhitehawk.com/live/ver.php?version=1.123.17&lang=vn&device=ios&channel=ios&appstore=apple&region=VN&release_version=OB53&whitelist_version=1.6.0&whitelist_sp_version=1.0.0&device_name=iPhone12_3&device_CPU=arm64e&device_GPU=Apple%20A13%20GPU&device_mem=3770
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | fcmtoken.googleapis.com/register
HTTPS | core-gmc.freefiremobile.com/live/ABHotUpdates/ios/1.123.17/fileinfo
HTTPS | dl.cdn.freefiremobile.com/live/ABHotUpdates/nettest
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=fg&session_counter=10&iaecounter=20&device_timestamp=1780760532466&prev_response_time=null&prev_update_time=null&prev_update_value=null&prev_response_code=null&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=18C707A3-6EBD-4987-8A6B-025EFD6F7CF9
HTTPS | loginbp.ggpolarbear.com/MajorLogin
HTTPS | att-launches.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | jkcl20-dynamic-report-api.appsflyersdk.com/api/dynamic-report/1
HTTPS | loginbp.ggpolarbear.com/Ping
HTTPS | jkcl20-inapps.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/fileinfo
HTTPS | clientbp.ggpolarbear.com/GetLoginData
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_vehicle_024.6Tkl8108jzVpKq~2FIjgCxl7JM4gI~3D
HTTPS | clientbp.ggpolarbear.com/Ping
HTTPS | clientbp.ggpolarbear.com/LoginGetDesc
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | gin.freefiremobile.com/flagSortIos/deliveryFlagIos
HTTPS | clientbp.ggpolarbear.com/LoginGetAccountInfo
HTTPS | clientbp.ggpolarbear.com/GetFriend
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | clientbp.ggpolarbear.com/LoginGetSplash
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | clientbp.ggpolarbear.com/GetPlatformProfile
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | clientbp.ggpolarbear.com/GetPlatformFriends
HTTPS | dl.dir.freefiremobile.com/common/Local/VN/Splash_Upload/260607_OB47VN_FW4_Gooooal.png
